item>>01 Product ID,item>>02 SKU,item>>03 Title,item>>04 Brand,item>>05 Color,item>>06 Size,item>>07 In Stock,item>>08 Quantity,item>>09 List Price,item>>10 Sale Price,item>>11 Currency,item>>12 Categories,item>>13 URL,item>>14 Extract Date,item>>15 Images
ED7554_530,ED7554,Cropped Hoodie,adidas,Black,L,Yes,15,60,60,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/cropped-hoodie/ED7554.html,2020-02-11T19:35:41.970Z,https://assets.adidas.com/images/aee2604949d24efbb382a9d80152c24a_9366/Cropped_Hoodie_Black_ED7554_21_model.jpg|https://assets.adidas.com/images/65a2ff6542964550bb5fa9d80152cc2a_9366/Cropped_Hoodie_Black_ED7554_22_model.jpg|https://assets.adidas.com/images/ffbf28fb7fa642acb3c2a9d80152d88b_9366/Cropped_Hoodie_Black_ED7554_23_hover_model.jpg|https://assets.adidas.com/images/7a5fee12b3ea4fe78560a9d80152e2f5_9366/Cropped_Hoodie_Black_ED7554_25_model.jpg|https://assets.adidas.com/images/78e4f7f0876441ac8e10a9d801532d65_9366/Cropped_Hoodie_Black_ED7554_01_laydown.jpg|https://assets.adidas.com/images/e998e8f2d441498fb46da9d801533a04_9366/Cropped_Hoodie_Black_ED7554_02_laydown.jpg|https://assets.adidas.com/images/de39dbe88ee4486c8cefa9d80152f378_9366/Cropped_Hoodie_Black_ED7554_41_detail.jpg|https://assets.adidas.com/images/4401c6c2e5494be5b74ca9d8015305be_9366/Cropped_Hoodie_Black_ED7554_42_detail.jpg|https://assets.adidas.com/images/c57f2e6e7970463b9a78a9d80153159e_9366/Cropped_Hoodie_Black_ED7554_43_detail.jpg
ED7554_550,ED7554,Cropped Hoodie,adidas,Black,XL,Yes,15,60,60,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/cropped-hoodie/ED7554.html,2020-02-11T19:35:42.012Z,https://assets.adidas.com/images/aee2604949d24efbb382a9d80152c24a_9366/Cropped_Hoodie_Black_ED7554_21_model.jpg|https://assets.adidas.com/images/65a2ff6542964550bb5fa9d80152cc2a_9366/Cropped_Hoodie_Black_ED7554_22_model.jpg|https://assets.adidas.com/images/ffbf28fb7fa642acb3c2a9d80152d88b_9366/Cropped_Hoodie_Black_ED7554_23_hover_model.jpg|https://assets.adidas.com/images/7a5fee12b3ea4fe78560a9d80152e2f5_9366/Cropped_Hoodie_Black_ED7554_25_model.jpg|https://assets.adidas.com/images/78e4f7f0876441ac8e10a9d801532d65_9366/Cropped_Hoodie_Black_ED7554_01_laydown.jpg|https://assets.adidas.com/images/e998e8f2d441498fb46da9d801533a04_9366/Cropped_Hoodie_Black_ED7554_02_laydown.jpg|https://assets.adidas.com/images/de39dbe88ee4486c8cefa9d80152f378_9366/Cropped_Hoodie_Black_ED7554_41_detail.jpg|https://assets.adidas.com/images/4401c6c2e5494be5b74ca9d8015305be_9366/Cropped_Hoodie_Black_ED7554_42_detail.jpg|https://assets.adidas.com/images/c57f2e6e7970463b9a78a9d80153159e_9366/Cropped_Hoodie_Black_ED7554_43_detail.jpg
GK1726_450,GK1726,Quarter-Zip Sweatshirt,adidas,Black,2XS,No,0,70,70,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/quarter-zip-sweatshirt/GK1726.html,2020-02-11T19:35:46.617Z,https://assets.adidas.com/images/5f6589830f58476fa263ab110111b406_9366/Quarter_Zip_Sweatshirt_Black_GK1726_21_model.jpg|https://assets.adidas.com/images/2121065341b74c94baa3ab110111bf76_9366/Quarter_Zip_Sweatshirt_Black_GK1726_22_model.jpg|https://assets.adidas.com/images/cd3cd2cfe26b4d918cc5ab110111d00a_9366/Quarter_Zip_Sweatshirt_Black_GK1726_23_hover_model.jpg|https://assets.adidas.com/images/3fbd6b31415b439f8ef6ab110111e270_9366/Quarter_Zip_Sweatshirt_Black_GK1726_25_model.jpg|https://assets.adidas.com/images/6aa11b6951984272b515ab1101122cc9_9366/Quarter_Zip_Sweatshirt_Black_GK1726_01_laydown.jpg|https://assets.adidas.com/images/5d9406fbb76a43ed8729ab110112393a_9366/Quarter_Zip_Sweatshirt_Black_GK1726_02_laydown.jpg|https://assets.adidas.com/images/a8bd834166a4467ab61bab110111f2d9_9366/Quarter_Zip_Sweatshirt_Black_GK1726_41_detail.jpg|https://assets.adidas.com/images/902f35e714ee4f3da48cab1101120139_9366/Quarter_Zip_Sweatshirt_Black_GK1726_42_detail.jpg|https://assets.adidas.com/images/4b63e3ec2d264227bb28ab1101121353_9366/Quarter_Zip_Sweatshirt_Black_GK1726_43_detail.jpg
GK1726_470,GK1726,Quarter-Zip Sweatshirt,adidas,Black,XS,Yes,15,70,70,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/quarter-zip-sweatshirt/GK1726.html,2020-02-11T19:35:46.669Z,https://assets.adidas.com/images/5f6589830f58476fa263ab110111b406_9366/Quarter_Zip_Sweatshirt_Black_GK1726_21_model.jpg|https://assets.adidas.com/images/2121065341b74c94baa3ab110111bf76_9366/Quarter_Zip_Sweatshirt_Black_GK1726_22_model.jpg|https://assets.adidas.com/images/cd3cd2cfe26b4d918cc5ab110111d00a_9366/Quarter_Zip_Sweatshirt_Black_GK1726_23_hover_model.jpg|https://assets.adidas.com/images/3fbd6b31415b439f8ef6ab110111e270_9366/Quarter_Zip_Sweatshirt_Black_GK1726_25_model.jpg|https://assets.adidas.com/images/6aa11b6951984272b515ab1101122cc9_9366/Quarter_Zip_Sweatshirt_Black_GK1726_01_laydown.jpg|https://assets.adidas.com/images/5d9406fbb76a43ed8729ab110112393a_9366/Quarter_Zip_Sweatshirt_Black_GK1726_02_laydown.jpg|https://assets.adidas.com/images/a8bd834166a4467ab61bab110111f2d9_9366/Quarter_Zip_Sweatshirt_Black_GK1726_41_detail.jpg|https://assets.adidas.com/images/902f35e714ee4f3da48cab1101120139_9366/Quarter_Zip_Sweatshirt_Black_GK1726_42_detail.jpg|https://assets.adidas.com/images/4b63e3ec2d264227bb28ab1101121353_9366/Quarter_Zip_Sweatshirt_Black_GK1726_43_detail.jpg
GK1726_490,GK1726,Quarter-Zip Sweatshirt,adidas,Black,S,Yes,15,70,70,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/quarter-zip-sweatshirt/GK1726.html,2020-02-11T19:35:46.699Z,https://assets.adidas.com/images/5f6589830f58476fa263ab110111b406_9366/Quarter_Zip_Sweatshirt_Black_GK1726_21_model.jpg|https://assets.adidas.com/images/2121065341b74c94baa3ab110111bf76_9366/Quarter_Zip_Sweatshirt_Black_GK1726_22_model.jpg|https://assets.adidas.com/images/cd3cd2cfe26b4d918cc5ab110111d00a_9366/Quarter_Zip_Sweatshirt_Black_GK1726_23_hover_model.jpg|https://assets.adidas.com/images/3fbd6b31415b439f8ef6ab110111e270_9366/Quarter_Zip_Sweatshirt_Black_GK1726_25_model.jpg|https://assets.adidas.com/images/6aa11b6951984272b515ab1101122cc9_9366/Quarter_Zip_Sweatshirt_Black_GK1726_01_laydown.jpg|https://assets.adidas.com/images/5d9406fbb76a43ed8729ab110112393a_9366/Quarter_Zip_Sweatshirt_Black_GK1726_02_laydown.jpg|https://assets.adidas.com/images/a8bd834166a4467ab61bab110111f2d9_9366/Quarter_Zip_Sweatshirt_Black_GK1726_41_detail.jpg|https://assets.adidas.com/images/902f35e714ee4f3da48cab1101120139_9366/Quarter_Zip_Sweatshirt_Black_GK1726_42_detail.jpg|https://assets.adidas.com/images/4b63e3ec2d264227bb28ab1101121353_9366/Quarter_Zip_Sweatshirt_Black_GK1726_43_detail.jpg
GK1726_510,GK1726,Quarter-Zip Sweatshirt,adidas,Black,M,Yes,15,70,70,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/quarter-zip-sweatshirt/GK1726.html,2020-02-11T19:35:46.733Z,https://assets.adidas.com/images/5f6589830f58476fa263ab110111b406_9366/Quarter_Zip_Sweatshirt_Black_GK1726_21_model.jpg|https://assets.adidas.com/images/2121065341b74c94baa3ab110111bf76_9366/Quarter_Zip_Sweatshirt_Black_GK1726_22_model.jpg|https://assets.adidas.com/images/cd3cd2cfe26b4d918cc5ab110111d00a_9366/Quarter_Zip_Sweatshirt_Black_GK1726_23_hover_model.jpg|https://assets.adidas.com/images/3fbd6b31415b439f8ef6ab110111e270_9366/Quarter_Zip_Sweatshirt_Black_GK1726_25_model.jpg|https://assets.adidas.com/images/6aa11b6951984272b515ab1101122cc9_9366/Quarter_Zip_Sweatshirt_Black_GK1726_01_laydown.jpg|https://assets.adidas.com/images/5d9406fbb76a43ed8729ab110112393a_9366/Quarter_Zip_Sweatshirt_Black_GK1726_02_laydown.jpg|https://assets.adidas.com/images/a8bd834166a4467ab61bab110111f2d9_9366/Quarter_Zip_Sweatshirt_Black_GK1726_41_detail.jpg|https://assets.adidas.com/images/902f35e714ee4f3da48cab1101120139_9366/Quarter_Zip_Sweatshirt_Black_GK1726_42_detail.jpg|https://assets.adidas.com/images/4b63e3ec2d264227bb28ab1101121353_9366/Quarter_Zip_Sweatshirt_Black_GK1726_43_detail.jpg
GK1726_530,GK1726,Quarter-Zip Sweatshirt,adidas,Black,L,Yes,15,70,70,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/quarter-zip-sweatshirt/GK1726.html,2020-02-11T19:35:46.804Z,https://assets.adidas.com/images/5f6589830f58476fa263ab110111b406_9366/Quarter_Zip_Sweatshirt_Black_GK1726_21_model.jpg|https://assets.adidas.com/images/2121065341b74c94baa3ab110111bf76_9366/Quarter_Zip_Sweatshirt_Black_GK1726_22_model.jpg|https://assets.adidas.com/images/cd3cd2cfe26b4d918cc5ab110111d00a_9366/Quarter_Zip_Sweatshirt_Black_GK1726_23_hover_model.jpg|https://assets.adidas.com/images/3fbd6b31415b439f8ef6ab110111e270_9366/Quarter_Zip_Sweatshirt_Black_GK1726_25_model.jpg|https://assets.adidas.com/images/6aa11b6951984272b515ab1101122cc9_9366/Quarter_Zip_Sweatshirt_Black_GK1726_01_laydown.jpg|https://assets.adidas.com/images/5d9406fbb76a43ed8729ab110112393a_9366/Quarter_Zip_Sweatshirt_Black_GK1726_02_laydown.jpg|https://assets.adidas.com/images/a8bd834166a4467ab61bab110111f2d9_9366/Quarter_Zip_Sweatshirt_Black_GK1726_41_detail.jpg|https://assets.adidas.com/images/902f35e714ee4f3da48cab1101120139_9366/Quarter_Zip_Sweatshirt_Black_GK1726_42_detail.jpg|https://assets.adidas.com/images/4b63e3ec2d264227bb28ab1101121353_9366/Quarter_Zip_Sweatshirt_Black_GK1726_43_detail.jpg
GK1726_550,GK1726,Quarter-Zip Sweatshirt,adidas,Black,XL,Yes,15,70,70,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/quarter-zip-sweatshirt/GK1726.html,2020-02-11T19:35:46.831Z,https://assets.adidas.com/images/5f6589830f58476fa263ab110111b406_9366/Quarter_Zip_Sweatshirt_Black_GK1726_21_model.jpg|https://assets.adidas.com/images/2121065341b74c94baa3ab110111bf76_9366/Quarter_Zip_Sweatshirt_Black_GK1726_22_model.jpg|https://assets.adidas.com/images/cd3cd2cfe26b4d918cc5ab110111d00a_9366/Quarter_Zip_Sweatshirt_Black_GK1726_23_hover_model.jpg|https://assets.adidas.com/images/3fbd6b31415b439f8ef6ab110111e270_9366/Quarter_Zip_Sweatshirt_Black_GK1726_25_model.jpg|https://assets.adidas.com/images/6aa11b6951984272b515ab1101122cc9_9366/Quarter_Zip_Sweatshirt_Black_GK1726_01_laydown.jpg|https://assets.adidas.com/images/5d9406fbb76a43ed8729ab110112393a_9366/Quarter_Zip_Sweatshirt_Black_GK1726_02_laydown.jpg|https://assets.adidas.com/images/a8bd834166a4467ab61bab110111f2d9_9366/Quarter_Zip_Sweatshirt_Black_GK1726_41_detail.jpg|https://assets.adidas.com/images/902f35e714ee4f3da48cab1101120139_9366/Quarter_Zip_Sweatshirt_Black_GK1726_42_detail.jpg|https://assets.adidas.com/images/4b63e3ec2d264227bb28ab1101121353_9366/Quarter_Zip_Sweatshirt_Black_GK1726_43_detail.jpg
FM2509_450,FM2509,Cropped Sweatshirt,adidas,Black,2XS,No,0,60,60,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/cropped-sweatshirt/FM2509.html,2020-02-11T19:35:50.960Z,https://assets.adidas.com/images/7379fb86a7d742d18017aaa8011dc16b_9366/Cropped_Sweatshirt_Black_FM2509_21_model.jpg|https://assets.adidas.com/images/e63b619083a74711942daaa8011dce8c_9366/Cropped_Sweatshirt_Black_FM2509_22_model.jpg|https://assets.adidas.com/images/b3aeb66b5c5a4c309c4aaaa8011ddbf2_9366/Cropped_Sweatshirt_Black_FM2509_23_hover_model.jpg|https://assets.adidas.com/images/8490e112a19f48bc816caaa8011de967_9366/Cropped_Sweatshirt_Black_FM2509_25_model.jpg|https://assets.adidas.com/images/646e365b71b9497cb5bbaaa8011e40b2_9366/Cropped_Sweatshirt_Black_FM2509_01_laydown.jpg|https://assets.adidas.com/images/d034af94483c4372ab68aaa8011e4bc3_9366/Cropped_Sweatshirt_Black_FM2509_02_laydown.jpg|https://assets.adidas.com/images/01b5ea2a66eb42f3aeafaaa8011dfc37_9366/Cropped_Sweatshirt_Black_FM2509_41_detail.jpg|https://assets.adidas.com/images/9d8dd9bedacc477fb995aaa8011e0e74_9366/Cropped_Sweatshirt_Black_FM2509_42_detail.jpg|https://assets.adidas.com/images/2e4bfd3f767945309d1eaaa8011e2230_9366/Cropped_Sweatshirt_Black_FM2509_43_detail.jpg
FM2509_470,FM2509,Cropped Sweatshirt,adidas,Black,XS,Yes,15,60,60,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/cropped-sweatshirt/FM2509.html,2020-02-11T19:35:51.016Z,https://assets.adidas.com/images/7379fb86a7d742d18017aaa8011dc16b_9366/Cropped_Sweatshirt_Black_FM2509_21_model.jpg|https://assets.adidas.com/images/e63b619083a74711942daaa8011dce8c_9366/Cropped_Sweatshirt_Black_FM2509_22_model.jpg|https://assets.adidas.com/images/b3aeb66b5c5a4c309c4aaaa8011ddbf2_9366/Cropped_Sweatshirt_Black_FM2509_23_hover_model.jpg|https://assets.adidas.com/images/8490e112a19f48bc816caaa8011de967_9366/Cropped_Sweatshirt_Black_FM2509_25_model.jpg|https://assets.adidas.com/images/646e365b71b9497cb5bbaaa8011e40b2_9366/Cropped_Sweatshirt_Black_FM2509_01_laydown.jpg|https://assets.adidas.com/images/d034af94483c4372ab68aaa8011e4bc3_9366/Cropped_Sweatshirt_Black_FM2509_02_laydown.jpg|https://assets.adidas.com/images/01b5ea2a66eb42f3aeafaaa8011dfc37_9366/Cropped_Sweatshirt_Black_FM2509_41_detail.jpg|https://assets.adidas.com/images/9d8dd9bedacc477fb995aaa8011e0e74_9366/Cropped_Sweatshirt_Black_FM2509_42_detail.jpg|https://assets.adidas.com/images/2e4bfd3f767945309d1eaaa8011e2230_9366/Cropped_Sweatshirt_Black_FM2509_43_detail.jpg
FM2509_490,FM2509,Cropped Sweatshirt,adidas,Black,S,Yes,15,60,60,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/cropped-sweatshirt/FM2509.html,2020-02-11T19:35:51.044Z,https://assets.adidas.com/images/7379fb86a7d742d18017aaa8011dc16b_9366/Cropped_Sweatshirt_Black_FM2509_21_model.jpg|https://assets.adidas.com/images/e63b619083a74711942daaa8011dce8c_9366/Cropped_Sweatshirt_Black_FM2509_22_model.jpg|https://assets.adidas.com/images/b3aeb66b5c5a4c309c4aaaa8011ddbf2_9366/Cropped_Sweatshirt_Black_FM2509_23_hover_model.jpg|https://assets.adidas.com/images/8490e112a19f48bc816caaa8011de967_9366/Cropped_Sweatshirt_Black_FM2509_25_model.jpg|https://assets.adidas.com/images/646e365b71b9497cb5bbaaa8011e40b2_9366/Cropped_Sweatshirt_Black_FM2509_01_laydown.jpg|https://assets.adidas.com/images/d034af94483c4372ab68aaa8011e4bc3_9366/Cropped_Sweatshirt_Black_FM2509_02_laydown.jpg|https://assets.adidas.com/images/01b5ea2a66eb42f3aeafaaa8011dfc37_9366/Cropped_Sweatshirt_Black_FM2509_41_detail.jpg|https://assets.adidas.com/images/9d8dd9bedacc477fb995aaa8011e0e74_9366/Cropped_Sweatshirt_Black_FM2509_42_detail.jpg|https://assets.adidas.com/images/2e4bfd3f767945309d1eaaa8011e2230_9366/Cropped_Sweatshirt_Black_FM2509_43_detail.jpg
FM2509_510,FM2509,Cropped Sweatshirt,adidas,Black,M,Yes,15,60,60,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/cropped-sweatshirt/FM2509.html,2020-02-11T19:35:51.102Z,https://assets.adidas.com/images/7379fb86a7d742d18017aaa8011dc16b_9366/Cropped_Sweatshirt_Black_FM2509_21_model.jpg|https://assets.adidas.com/images/e63b619083a74711942daaa8011dce8c_9366/Cropped_Sweatshirt_Black_FM2509_22_model.jpg|https://assets.adidas.com/images/b3aeb66b5c5a4c309c4aaaa8011ddbf2_9366/Cropped_Sweatshirt_Black_FM2509_23_hover_model.jpg|https://assets.adidas.com/images/8490e112a19f48bc816caaa8011de967_9366/Cropped_Sweatshirt_Black_FM2509_25_model.jpg|https://assets.adidas.com/images/646e365b71b9497cb5bbaaa8011e40b2_9366/Cropped_Sweatshirt_Black_FM2509_01_laydown.jpg|https://assets.adidas.com/images/d034af94483c4372ab68aaa8011e4bc3_9366/Cropped_Sweatshirt_Black_FM2509_02_laydown.jpg|https://assets.adidas.com/images/01b5ea2a66eb42f3aeafaaa8011dfc37_9366/Cropped_Sweatshirt_Black_FM2509_41_detail.jpg|https://assets.adidas.com/images/9d8dd9bedacc477fb995aaa8011e0e74_9366/Cropped_Sweatshirt_Black_FM2509_42_detail.jpg|https://assets.adidas.com/images/2e4bfd3f767945309d1eaaa8011e2230_9366/Cropped_Sweatshirt_Black_FM2509_43_detail.jpg
FM2509_530,FM2509,Cropped Sweatshirt,adidas,Black,L,Yes,15,60,60,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/cropped-sweatshirt/FM2509.html,2020-02-11T19:35:51.156Z,https://assets.adidas.com/images/7379fb86a7d742d18017aaa8011dc16b_9366/Cropped_Sweatshirt_Black_FM2509_21_model.jpg|https://assets.adidas.com/images/e63b619083a74711942daaa8011dce8c_9366/Cropped_Sweatshirt_Black_FM2509_22_model.jpg|https://assets.adidas.com/images/b3aeb66b5c5a4c309c4aaaa8011ddbf2_9366/Cropped_Sweatshirt_Black_FM2509_23_hover_model.jpg|https://assets.adidas.com/images/8490e112a19f48bc816caaa8011de967_9366/Cropped_Sweatshirt_Black_FM2509_25_model.jpg|https://assets.adidas.com/images/646e365b71b9497cb5bbaaa8011e40b2_9366/Cropped_Sweatshirt_Black_FM2509_01_laydown.jpg|https://assets.adidas.com/images/d034af94483c4372ab68aaa8011e4bc3_9366/Cropped_Sweatshirt_Black_FM2509_02_laydown.jpg|https://assets.adidas.com/images/01b5ea2a66eb42f3aeafaaa8011dfc37_9366/Cropped_Sweatshirt_Black_FM2509_41_detail.jpg|https://assets.adidas.com/images/9d8dd9bedacc477fb995aaa8011e0e74_9366/Cropped_Sweatshirt_Black_FM2509_42_detail.jpg|https://assets.adidas.com/images/2e4bfd3f767945309d1eaaa8011e2230_9366/Cropped_Sweatshirt_Black_FM2509_43_detail.jpg
FM2509_550,FM2509,Cropped Sweatshirt,adidas,Black,XL,Yes,15,60,60,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/cropped-sweatshirt/FM2509.html,2020-02-11T19:35:51.216Z,https://assets.adidas.com/images/7379fb86a7d742d18017aaa8011dc16b_9366/Cropped_Sweatshirt_Black_FM2509_21_model.jpg|https://assets.adidas.com/images/e63b619083a74711942daaa8011dce8c_9366/Cropped_Sweatshirt_Black_FM2509_22_model.jpg|https://assets.adidas.com/images/b3aeb66b5c5a4c309c4aaaa8011ddbf2_9366/Cropped_Sweatshirt_Black_FM2509_23_hover_model.jpg|https://assets.adidas.com/images/8490e112a19f48bc816caaa8011de967_9366/Cropped_Sweatshirt_Black_FM2509_25_model.jpg|https://assets.adidas.com/images/646e365b71b9497cb5bbaaa8011e40b2_9366/Cropped_Sweatshirt_Black_FM2509_01_laydown.jpg|https://assets.adidas.com/images/d034af94483c4372ab68aaa8011e4bc3_9366/Cropped_Sweatshirt_Black_FM2509_02_laydown.jpg|https://assets.adidas.com/images/01b5ea2a66eb42f3aeafaaa8011dfc37_9366/Cropped_Sweatshirt_Black_FM2509_41_detail.jpg|https://assets.adidas.com/images/9d8dd9bedacc477fb995aaa8011e0e74_9366/Cropped_Sweatshirt_Black_FM2509_42_detail.jpg|https://assets.adidas.com/images/2e4bfd3f767945309d1eaaa8011e2230_9366/Cropped_Sweatshirt_Black_FM2509_43_detail.jpg
FM2508_450,FM2508,Cropped Sweatshirt,adidas,Active Red,2XS,Yes,1,60,60,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/cropped-sweatshirt/FM2508.html,2020-02-11T19:35:56.487Z,https://assets.adidas.com/images/1a25c7652f4645679325aaa8011d14a1_9366/Cropped_Sweatshirt_Red_FM2508_21_model.jpg|https://assets.adidas.com/images/0aed9c41e8f54844b2f4aaa8011d213f_9366/Cropped_Sweatshirt_Red_FM2508_22_model.jpg|https://assets.adidas.com/images/dd2eff99e0d54c6a9138aaa8011d2e80_9366/Cropped_Sweatshirt_Red_FM2508_23_hover_model.jpg|https://assets.adidas.com/images/f4c5b216aca649c48b43aaa8011d3bed_9366/Cropped_Sweatshirt_Red_FM2508_25_model.jpg|https://assets.adidas.com/images/5f8a3b2493c54ec3ab36aaa8011d924f_9366/Cropped_Sweatshirt_Red_FM2508_01_laydown.jpg|https://assets.adidas.com/images/107365e94dcd48c0a93aaaa8011d9f94_9366/Cropped_Sweatshirt_Red_FM2508_02_laydown.jpg|https://assets.adidas.com/images/8664a9c1aef24022a175aaa8011d4f19_9366/Cropped_Sweatshirt_Red_FM2508_41_detail.jpg|https://assets.adidas.com/images/3590e463664948688414aaa8011d62b6_9366/Cropped_Sweatshirt_Red_FM2508_42_detail.jpg|https://assets.adidas.com/images/7a07b6b9e3cc44a9a3d2aaa8011d767e_9366/Cropped_Sweatshirt_Red_FM2508_43_detail.jpg
FM2508_470,FM2508,Cropped Sweatshirt,adidas,Active Red,XS,Yes,15,60,60,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/cropped-sweatshirt/FM2508.html,2020-02-11T19:35:56.667Z,https://assets.adidas.com/images/1a25c7652f4645679325aaa8011d14a1_9366/Cropped_Sweatshirt_Red_FM2508_21_model.jpg|https://assets.adidas.com/images/0aed9c41e8f54844b2f4aaa8011d213f_9366/Cropped_Sweatshirt_Red_FM2508_22_model.jpg|https://assets.adidas.com/images/dd2eff99e0d54c6a9138aaa8011d2e80_9366/Cropped_Sweatshirt_Red_FM2508_23_hover_model.jpg|https://assets.adidas.com/images/f4c5b216aca649c48b43aaa8011d3bed_9366/Cropped_Sweatshirt_Red_FM2508_25_model.jpg|https://assets.adidas.com/images/5f8a3b2493c54ec3ab36aaa8011d924f_9366/Cropped_Sweatshirt_Red_FM2508_01_laydown.jpg|https://assets.adidas.com/images/107365e94dcd48c0a93aaaa8011d9f94_9366/Cropped_Sweatshirt_Red_FM2508_02_laydown.jpg|https://assets.adidas.com/images/8664a9c1aef24022a175aaa8011d4f19_9366/Cropped_Sweatshirt_Red_FM2508_41_detail.jpg|https://assets.adidas.com/images/3590e463664948688414aaa8011d62b6_9366/Cropped_Sweatshirt_Red_FM2508_42_detail.jpg|https://assets.adidas.com/images/7a07b6b9e3cc44a9a3d2aaa8011d767e_9366/Cropped_Sweatshirt_Red_FM2508_43_detail.jpg
FM2508_490,FM2508,Cropped Sweatshirt,adidas,Active Red,S,Yes,15,60,60,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/cropped-sweatshirt/FM2508.html,2020-02-11T19:35:56.742Z,https://assets.adidas.com/images/1a25c7652f4645679325aaa8011d14a1_9366/Cropped_Sweatshirt_Red_FM2508_21_model.jpg|https://assets.adidas.com/images/0aed9c41e8f54844b2f4aaa8011d213f_9366/Cropped_Sweatshirt_Red_FM2508_22_model.jpg|https://assets.adidas.com/images/dd2eff99e0d54c6a9138aaa8011d2e80_9366/Cropped_Sweatshirt_Red_FM2508_23_hover_model.jpg|https://assets.adidas.com/images/f4c5b216aca649c48b43aaa8011d3bed_9366/Cropped_Sweatshirt_Red_FM2508_25_model.jpg|https://assets.adidas.com/images/5f8a3b2493c54ec3ab36aaa8011d924f_9366/Cropped_Sweatshirt_Red_FM2508_01_laydown.jpg|https://assets.adidas.com/images/107365e94dcd48c0a93aaaa8011d9f94_9366/Cropped_Sweatshirt_Red_FM2508_02_laydown.jpg|https://assets.adidas.com/images/8664a9c1aef24022a175aaa8011d4f19_9366/Cropped_Sweatshirt_Red_FM2508_41_detail.jpg|https://assets.adidas.com/images/3590e463664948688414aaa8011d62b6_9366/Cropped_Sweatshirt_Red_FM2508_42_detail.jpg|https://assets.adidas.com/images/7a07b6b9e3cc44a9a3d2aaa8011d767e_9366/Cropped_Sweatshirt_Red_FM2508_43_detail.jpg
FM2508_510,FM2508,Cropped Sweatshirt,adidas,Active Red,M,Yes,15,60,60,USD,Women|Apparel|Women's Originals,https://www.adidas.com/us/cropped-sweatshirt/FM2508.html,2020-02-11T19:35:56.776Z,https://assets.adidas.com/images/1a25c7652f4645679325aaa8011d14a1_9366/Cropped_Sweatshirt_Red_FM2508_21_model.jpg|https://assets.adidas.com/images/0aed9c41e8f54844b2f4aaa8011d213f_9366/Cropped_Sweatshirt_Red_FM2508_22_model.jpg|https://assets.adidas.com/images/dd2eff99e0d54c6a9138aaa8011d2e80_9366/Cropped_Sweatshirt_Red_FM2508_23_hover_model.jpg|https://assets.adidas.com/images/f4c5b216aca649c48b43aaa8011d3bed_9366/Cropped_Sweatshirt_Red_FM2508_25_model.jpg|https://assets.adidas.com/images/5f8a3b2493c54ec3ab36aaa8011d924f_9366/Cropped_Sweatshirt_Red_FM2508_01_laydown.jpg|https://assets.adidas.com/images/107365e94dcd48c0a93aaaa8011d9f94_9366/Cropped_Sweatshirt_Red_FM2508_02_laydown.jpg|https://assets.adidas.com/images/8664a9c1aef24022a175aaa8011d4f19_9366/Cropped_Sweatshirt_Red_FM2508_41_detail.jpg|https://assets.adidas.com/images/3590e463664948688414aaa8011d62b6_9366/Cropped_Sweatshirt_Red_FM2508_42_detail.jpg|https://assets.adidas.com/images/7a07b6b9e3cc44a9a3d2aaa8011d767e_9366/Cropped_Sweatshirt_Red_FM2508_43_detail.jpg
